station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
BER;29.05.2025 22:00;13.2;12.8;13.9;8.1;7.8;81.2;12.3;10;959.9;1024.8;1025.4;;;1.3;180;0.2;0.7;4.7;1.3;4.7;;;0;0;0;311;;;;0;-0.019
BER;29.05.2025 23:00;12;11.6;12.4;7.5;7.2;86;12.1;9.7;959.9;1025.1;1025.4;;;1.3;45;0.4;1.4;4.7;1.2;4.3;;;0;0;0;308;;;;0;-0.018
BER;30.05.2025 00:00;11;10.5;11.4;6.9;6.5;89.8;11.8;9.4;960;1025.4;1025.5;;;1.4;16;0.8;2.9;5;1.4;5;;;0;0;0;304;;;;0;-0.015
BER;30.05.2025 01:00;10.7;10;11.3;6.2;6;91.4;11.8;9.4;960;1025.5;1025.5;;;0.8;135;0.3;1.1;2.9;0.7;2.5;;;0;0;0;301;;;;0;-0.021
BER;30.05.2025 02:00;10.4;9.6;10.9;5.7;5.5;89.6;11.3;8.7;960;1025.7;1025.5;;;2.3;173;0.8;2.9;8.3;2.2;7.9;;;0;0;0;298;;;;0;-0.016
BER;30.05.2025 03:00;9.8;9.2;10.2;5.2;5.1;92.8;11.2;8.7;960;1025.8;1025.5;;;1.1;180;0.3;1.1;4;1.1;4;;;0;0;0;296;;;;0;-0.021
BER;30.05.2025 04:00;9.7;9.3;10.2;4.9;4.8;90.7;10.9;8.3;960;1025.8;1025.5;;;1.2;189;0.6;2.2;4.3;1.2;4.3;;;0;0;4;294;;;;0;-0.017
BER;30.05.2025 05:00;10;9.4;10.6;6.8;5.2;90.8;11.1;8.6;960;1025.7;1025.5;;;0.9;180;0.4;1.4;3.2;0.9;3.2;;;0;0;71;295;;;;28;0.021
BER;30.05.2025 06:00;12.3;11;14;12.7;10.2;85.3;12.2;9.9;959.9;1025;1025.4;;;1;18;0.3;1.1;3.6;1;3.6;;;0;0;219;300;;;;60;0.097
BER;30.05.2025 07:00;15.5;14.5;16.3;18.1;16.1;70.8;12.5;10.2;959.7;1024.1;1025.2;;;2;146;0.8;2.9;7.2;1.9;6.8;;;0;0;413;306;;;;60;0.219
BER;30.05.2025 08:00;17.6;16.6;18.6;24.4;21.8;65.6;13.2;11.1;959.6;1023.4;1025.1;;;3.1;337;1;3.6;11.2;3.1;11.2;;;0;0;597;313;;;;60;0.344
BER;30.05.2025 09:00;19.3;18.5;19.9;28.9;27.7;63;14.1;12.1;959.3;1022.8;1024.8;;;3.7;356;1.7;6.1;13.3;3.6;13;;;0;0;750;319;;;;60;0.456
BER;30.05.2025 10:00;21;20.4;21.6;31.8;30.1;56.3;14;11.9;959;1022.1;1024.4;;;3.3;338;1.3;4.7;11.9;3.1;11.2;;;0;0;868;326;;;;60;0.555
BER;30.05.2025 11:00;22.7;22.1;23.4;34.7;33.4;48.5;13.4;11.3;958.7;1021.3;1024.1;;;3.8;338;1.2;4.3;13.7;3.5;12.6;;;0;0;942;332;;;;60;0.627
BER;30.05.2025 12:00;23.8;23.2;24.1;35.5;34.6;46;13.6;11.5;958.4;1020.7;1023.8;;;4;336;1.7;6.1;14.4;3.9;14;;;0;0;968;335;;;;60;0.663
BER;30.05.2025 13:00;25.1;24.5;25.8;36.4;35.3;47.3;15.1;13;958;1019.9;1023.4;;;4;345;1.4;5;14.4;3.9;14;;;0;0;942;340;;;;60;0.657
BER;30.05.2025 14:00;25.5;25.1;26;35.4;34.5;44.2;14.4;12.4;957.6;1019.4;1023;;;5.7;23;2;7.2;20.5;5.6;20.2;;;0;0;864;344;;;;60;0.614
BER;30.05.2025 15:00;26.2;26;26.3;34.8;33.1;42.4;14.4;12.3;957.2;1018.9;1022.5;;;4.3;360;1.9;6.8;15.5;4.1;14.8;;;0;0;747;343;;;;60;0.538
BER;30.05.2025 16:00;26.6;26.4;26.8;30.8;29.6;34.1;11.9;9.5;956.8;1018.4;1022.1;;;3.9;343;1.7;6.1;14;3.8;13.7;;;0;0;592;341;;;;60;0.428
BER;30.05.2025 17:00;26.3;25.7;26.6;27.5;25.7;31.8;10.9;8.1;956.6;1018.2;1021.9;;;3;27;1.5;5.4;10.8;2.9;10.4;;;0;0;420;337;;;;60;0.296
BER;30.05.2025 18:00;25.7;25.5;26.3;21;17.9;32.5;10.8;8;956.5;1018.3;1021.8;;;3;55;1.3;4.7;10.8;2.9;10.4;;;0;0;229;333;;;;60;0.158
BER;30.05.2025 19:00;22.9;20.9;25.2;15.2;13.6;43.5;12;9.6;956.5;1018.9;1021.8;;;1.9;38;1.2;4.3;6.8;1.8;6.5;;;0;0;70;331;;;;52;0.038
BER;30.05.2025 20:00;18;15.5;20.3;11.9;10.6;60.8;12.4;10.1;956.5;1020.1;1021.8;;;2;15;1.1;4;7.2;2;7.2;;;0;0;2;325;;;;0;0
BER;30.05.2025 21:00;16;15.4;17.2;9.8;9.3;71.6;13;10.9;956.8;1020.9;1022.1;;;1.4;360;0.3;1.1;5;1.3;4.7;;;0;0;0;317;;;;0;-0.021
BER;30.05.2025 22:00;15.5;14.7;16.8;8.8;8.6;74.6;13.1;11;957;1021.1;1022.3;;;1.1;180;0.2;0.7;4;1;3.6;;;0;0;0;315;;;;0;-0.023
BER;30.05.2025 23:00;14.4;13.6;15.3;8.3;8;81.9;13.4;11.4;957;1021.4;1022.3;;;1.6;207;0.5;1.8;5.8;1.6;5.8;;;0;0;0;313;;;;0;-0.018
BER;31.05.2025 00:00;13.4;12.7;13.9;7.7;7.4;86.2;13.3;11.1;957.2;1021.9;1022.5;;;1.7;201;0.9;3.2;6.1;1.7;6.1;;;0;0;0;310;;;;0;-0.015
BER;31.05.2025 01:00;12.6;11.9;13.1;7.2;6.9;89;13;10.8;957;1021.9;1022.3;;;1.8;204;1;3.6;6.5;1.8;6.5;;;0;0;0;308;;;;0;-0.015
BER;31.05.2025 02:00;12;11.5;12.4;6.8;6.7;91.7;12.8;10.7;956.9;1022;1022.2;;;1.9;211;0.8;2.9;6.8;1.8;6.5;;;0;0;0;305;;;;0;-0.017
BER;31.05.2025 03:00;11.8;11;12.7;6.5;6.4;91.2;12.6;10.5;956.9;1022;1022.2;;;1.7;187;0.9;3.2;6.1;1.6;5.8;;;0;0;0;306;;;;0;-0.016
BER;31.05.2025 04:00;11.3;10.9;12;6.3;6.2;92.2;12.4;10.1;956.8;1022;1022.1;;;2;204;1;3.6;7.2;1.8;6.5;;;0;0;4;306;;;;0;-0.014
BER;31.05.2025 05:00;12.4;11.8;13.3;8.6;6.8;90.6;13;10.9;957;1022;1022.3;;;2.3;189;0.6;2.2;8.3;2.2;7.9;;;0;0;76;308;;;;29;0.025
BER;31.05.2025 06:00;15.1;13.7;16.6;15.7;13.4;85.6;14.6;12.6;957.1;1021.4;1022.4;;;2.3;222;1.4;5;8.3;2.3;8.3;;;0;0;255;322;;;;59;0.12
BER;31.05.2025 07:00;18.2;16.7;19.2;19.8;17.5;72.6;15.2;13.2;957.2;1020.8;1022.5;;;2.8;198;1.4;5;10.1;2.7;9.7;;;0;0;351;333;;;;56;0.207
BER;31.05.2025 08:00;20.5;19.7;21.1;25.4;23.3;62.5;15.1;13.1;957.2;1020.2;1022.5;;;3.1;176;1.8;6.5;11.2;3.1;11.2;;;0;0;542;340;;;;60;0.344
BER;31.05.2025 09:00;22.3;21.8;23.1;30.6;28.9;57.8;15.6;13.6;957.1;1019.6;1022.4;;;3;209;1.3;4.7;10.8;2.9;10.4;;;0;0;721;341;;;;60;0.471
BER;31.05.2025 10:00;23.6;22.9;24.5;34.3;32.6;54.7;16;13.9;956.8;1019.1;1022.1;;;2.8;219;0.9;3.2;10.1;2.7;9.7;;;0;0;861;346;;;;60;0.578
BER;31.05.2025 11:00;25.1;24.3;25.7;36.5;35.8;51.8;16.5;14.5;956.4;1018.4;1021.7;;;3.6;259;1.4;5;13;3.5;12.6;;;0;0;924;354;;;;60;0.643
BER;31.05.2025 12:00;26.2;25.5;26.6;37.2;35.3;46.9;15.9;13.9;956.1;1017.8;1021.4;;;3.8;270;1.4;5;13.7;3.7;13.3;;;0;0;924;358;;;;60;0.656
BER;31.05.2025 13:00;27.3;26.7;27.8;38.2;37.9;47.9;17.3;15.2;955.6;1017;1020.9;;;4.1;262;1.6;5.8;14.8;3.9;14;;;0;0;929;359;;;;60;0.674
BER;31.05.2025 14:00;27.7;27.4;28.1;37;35.9;39.4;14.6;12.5;955.2;1016.4;1020.4;;;4.6;223;1.8;6.5;16.6;4.5;16.2;;;0;0;852;359;;;;59;0.628
BER;31.05.2025 15:00;28;27.6;28.5;36.2;34.7;34.3;12.9;10.7;954.4;1015.6;1019.6;;;4.5;242;1.9;6.8;16.2;4.4;15.8;;;0;0;750;350;;;;60;0.56
BER;31.05.2025 16:00;27.6;27.1;27.9;32.5;31;37.8;13.9;11.8;953.9;1015.1;1019.1;;;4.7;227;1.8;6.5;16.9;4.5;16.2;;;0;0;588;352;;;;60;0.434
BER;31.05.2025 17:00;27.3;27;27.7;28.2;26.6;40.2;14.6;12.6;953.6;1014.8;1018.7;;;5;270;1.8;6.5;18;4.8;17.3;;;0;0;387;358;;;;60;0.294
BER;31.05.2025 18:00;26.9;26;27.4;22.9;21;39.4;14;12;953.7;1015;1018.8;;;2.8;291;1.4;5;10.1;2.8;10.1;;;0;0;191;362;;;;50;0.152
BER;31.05.2025 19:00;23;22.3;24;18.9;18.5;56.8;15.9;13.9;953.7;1015.9;1018.8;;;2.1;11;1.1;4;7.6;2;7.2;;;0;0;19;384;;;;0;0.05
BER;31.05.2025 20:00;22.1;21;23.1;18.2;17.9;58.1;15.5;13.5;954.3;1016.7;1019.5;;;10.8;345;3.2;11.5;38.9;10.4;37.4;;;0;0;0;392;;;;0;0.056
BER;31.05.2025 21:00;20.4;19.8;21.4;17.5;16.6;57.9;13.9;11.8;955.4;1018.3;1020.6;;;9.3;7;2.5;9;33.5;9.1;32.8;;;0;0;0;379;;;;0;0.045
BER;31.05.2025 22:00;19.7;18.7;20.3;16.2;16;63.1;14.4;12.4;956.3;1019.5;1021.6;;;3.3;243;0.8;2.9;11.9;3.3;11.9;;;0.4;0;0;386;;;;0;0.015
BER;31.05.2025 23:00;17.3;16.9;18;16;15.9;87.9;17.4;15.3;956.1;1019.8;1021.4;;;2.5;117;1;3.6;9;2.5;9;;;0.7;0;0;387;;;;0;0.005
BER;01.06.2025 00:00;16.9;16.7;17.1;15.8;15.5;93.1;17.9;15.8;955.9;1019.6;1021.1;;;2.8;53;1;3.6;10.1;2.7;9.7;;;0;0;0;376;;;;0;0.002
BER;01.06.2025 01:00;16;15.6;16.4;13.6;12.4;93.8;17.1;15;955.3;1019.2;1020.5;;;1.5;51;0.8;2.9;5.4;1.5;5.4;;;0;0;0;344;;;;0;-0.004
BER;01.06.2025 02:00;16.4;15.7;16.6;14.1;12.2;87.9;16.4;14.4;954.9;1018.7;1020.1;;;4.4;125;1.6;5.8;15.8;4.4;15.8;;;0;0;0;367;;;;0;0.007
BER;01.06.2025 03:00;16.7;16.5;16.8;15;14.9;86.1;16.3;14.4;954.8;1018.5;1020;;;4.3;162;2;7.2;15.5;4.2;15.1;;;0;0;0;373;;;;0;0.01
BER;01.06.2025 04:00;16.4;16.1;16.5;14.2;13.8;86.7;16.1;14.2;954.8;1018.7;1020;;;3.5;180;1.9;6.8;12.6;3.4;12.2;;;0;0;2;354;;;;0;0.01
BER;01.06.2025 05:00;16.2;15.7;16.4;14.3;13.6;87.9;16.1;14.2;955;1018.9;1020.2;;;3.6;199;1.8;6.5;13;3.4;12.2;;;0;0;49;338;;;;0;0.034
BER;01.06.2025 06:00;17.2;16.5;17.9;16.6;15.1;84.3;16.5;14.5;955.2;1018.9;1020.4;;;4.2;172;2.2;7.9;15.1;4.1;14.8;;;0;0;207;337;;;;39;0.113
BER;01.06.2025 07:00;18.7;17.9;19.4;19.7;17.4;79.7;17.1;15.1;955.1;1018.4;1020.3;;;4.4;168;2.4;8.6;15.8;4.3;15.5;;;0;0;361;337;;;;55;0.212
BER;01.06.2025 08:00;20.5;19.7;21.1;25.7;22.4;73.3;17.7;15.6;954.8;1017.7;1020;;;4.3;171;1.9;6.8;15.5;4.3;15.5;;;0;0;548;345;;;;60;0.34
BER;01.06.2025 09:00;21.8;21.2;22.5;30.8;28.8;66.8;17.5;15.4;954.3;1016.8;1019.5;;;3;211;1;3.6;10.8;2.8;10.1;;;0;0;701;351;;;;60;0.453
BER;01.06.2025 10:00;23.5;22.5;24.6;32.6;30.7;64;18.5;16.3;954;1016.1;1019.2;;;4.6;283;1.7;6.1;16.6;4.6;16.6;;;0;0;767;360;;;;60;0.518
BER;01.06.2025 11:00;23.6;23.3;24.1;30.8;28.6;66.6;19.4;17;953.7;1015.8;1018.8;;;5.9;243;2;7.2;21.2;5.8;20.9;;;0;0;635;375;;;;22;0.443
BER;01.06.2025 12:00;25;24.2;25.4;34.5;34;61.1;19.3;16.9;953.4;1015.1;1018.5;;;8.4;240;3.3;11.9;30.2;8.1;29.2;;;0;0;909;367;;;;60;0.63
BER;01.06.2025 13:00;25.6;25.3;25.8;32.4;30;53.3;17.5;15.4;952.8;1014.4;1017.9;;;7.5;246;3.6;13;27;7.4;26.6;;;0;0;688;372;;;;29;0.523
BER;01.06.2025 14:00;25.8;25.4;26.2;29.4;27.7;50.2;16.6;14.6;952.4;1013.9;1017.5;;;7;245;3.2;11.5;25.2;6.9;24.8;;;0;0;548;378;;;;4;0.44
BER;01.06.2025 15:00;26.3;26;26.6;32.7;31.1;48.2;16.5;14.5;952;1013.3;1017;;;6.8;270;3.2;11.5;24.5;6.7;24.1;;;0;0;668;369;;;;53;0.507
BER;01.06.2025 16:00;23.6;20;25.9;22.4;17.4;52.3;15;13;952;1014;1017.1;;;14.2;260;3.7;13.3;51.1;14.2;51.1;;;0.1;0;81;399;;;;0;0.168
BER;01.06.2025 17:00;20.2;19.5;20.5;18.7;17.5;72.2;17.1;15;952.2;1014.9;1017.2;;;4.3;209;1.7;6.1;15.5;4.2;15.1;;;0.1;0;141;375;;;;0;0.116
BER;01.06.2025 18:00;20.3;20;20.4;19.1;19;74.9;17.8;15.7;952;1014.7;1017;;;3.2;202;1.1;4;11.5;3.1;11.2;;;0;0;99;360;;;;0;0.075
BER;01.06.2025 19:00;20.3;19.5;20.8;18.1;17.7;73.7;17.6;15.5;951.8;1014.5;1016.8;;;4.1;270;1.5;5.4;14.8;4;14.4;;;0;0;29;377;;;;0;0.041
BER;01.06.2025 20:00;20.6;20;21.2;16.3;15.6;56.2;13.6;11.6;952.6;1015.3;1017.7;;;5.9;288;1.8;6.5;21.2;5.5;19.8;;;0;0;1;374;;;;0;0.038
BER;01.06.2025 21:00;18.9;18.3;19.9;15.1;14.8;61.7;13.5;11.4;953;1016.1;1018.1;;;3.8;220;1.3;4.7;13.7;3.8;13.7;;;0;0;0;369;;;;0;0.024
BER;01.06.2025 22:00;17.8;16.7;18.4;14.6;14.5;69.8;14.2;12.2;953;1016.3;1018.1;;;3.2;185;1.3;4.7;11.5;3;10.8;;;0;0;0;367;;;;0;0.018
BER;01.06.2025 23:00;17.1;16.8;17.5;14.9;14.7;76.2;14.9;12.9;953.2;1016.7;1018.3;;;3.8;225;1.1;4;13.7;3.7;13.3;;;0;0;0;377;;;;0;0.012
BER;02.06.2025 00:00;17.4;17.2;17.5;14.6;14.5;71.8;14.3;12.3;953.7;1017.2;1018.9;;;6.1;273;2.2;7.9;22;5.8;20.9;;;0.1;0;0;375;;;;0;0.025
BER;02.06.2025 01:00;16.6;16.5;16.8;14.2;14.1;77.8;14.7;12.7;953.2;1016.8;1018.3;;;5.1;174;1.6;5.8;18.4;4.8;17.3;;;0;0;0;367;;;;0;0.015
BER;02.06.2025 02:00;16;15.7;16.3;14.2;14.1;83.5;15.1;13.2;953.4;1017.2;1018.5;;;3.8;234;1.5;5.4;13.7;3.8;13.7;;;0;0;0;369;;;;0;0.01
BER;02.06.2025 03:00;15.7;15.6;15.8;14.3;14.3;88.4;15.7;13.8;953.9;1017.8;1019;;;2.6;175;1.3;4.7;9.4;2.5;9;;;0.4;0;0;376;;;;0;0.006
BER;02.06.2025 04:00;15.5;15.4;15.7;14.5;14.4;92.2;16.2;14.2;953.9;1017.9;1019.1;;;2.9;188;1.5;5.4;10.4;2.9;10.4;;;2.5;0;2;377;;;;0;0.004
BER;02.06.2025 05:00;15.6;15.5;15.8;14.7;14.5;91.6;16.3;14.3;954.1;1018;1019.3;;;2.9;185;1.3;4.7;10.4;2.8;10.1;;;0;0;19;370;;;;0;0.025
BER;02.06.2025 06:00;15.8;15.7;15.9;15.3;15.2;93.9;16.8;14.8;954.5;1018.5;1019.7;;;3.7;180;1.6;5.8;13.3;3.6;13;;;2.9;0;25;381;;;;0;0.032
BER;02.06.2025 07:00;15.8;15.6;15.9;15.6;15.3;93.2;16.7;14.7;954.3;1018.2;1019.5;;;4.9;170;2.4;8.6;17.6;4.9;17.6;;;1.7;0;80;379;;;;0;0.06
BER;02.06.2025 08:00;16.6;16.1;17.2;17.3;16.3;90.7;17.1;15;954.1;1017.8;1019.3;;;4.2;174;2;7.2;15.1;4.1;14.8;;;0;0;192;385;;;;0;0.121
BER;02.06.2025 09:00;17.5;17;18.1;19.9;18.3;85.8;17.2;15.1;954;1017.5;1019.2;;;2.3;219;0.9;3.2;8.3;2.2;7.9;;;0;0;339;378;;;;1;0.212
BER;02.06.2025 10:00;18.6;18.3;19.3;22.8;20.8;82.8;17.7;15.6;954.1;1017.3;1019.3;;;2.3;262;0.9;3.2;8.3;2.2;7.9;;;0;0;431;379;;;;0;0.274
BER;02.06.2025 11:00;19.4;19.1;19.7;23.3;22;82.4;18.6;16.3;954;1017.1;1019.2;;;5.3;270;2;7.2;19.1;4.8;17.3;;;0;0;327;386;;;;0;0.22
BER;02.06.2025 12:00;20.6;19.8;21.7;28.9;24.9;76.2;18.5;16.3;953.7;1016.4;1018.8;;;7.2;280;3.3;11.9;25.9;7.2;25.9;;;0;0;751;373;;;;27;0.464
BER;02.06.2025 13:00;20.6;20.5;20.7;25.4;24.2;76;18.4;16.2;953.3;1016;1018.4;;;7.3;257;3.6;13;26.3;7.2;25.9;;;0;0;427;382;;;;0;0.291
BER;02.06.2025 14:00;18.7;17.1;20.1;19.7;18.1;77.7;16.8;14.7;953.6;1016.8;1018.7;;;14.1;276;4.8;17.3;50.8;13.3;47.9;;;0.1;0;221;388;;;;2;0.175
BER;02.06.2025 15:00;17.9;17.2;18.3;20.3;18.2;80.8;16.5;14.5;953.6;1017;1018.7;;;7.3;242;2.9;10.4;26.3;7;25.2;;;0;0;318;373;;;;2;0.204
BER;02.06.2025 16:00;18.4;18;18.9;21.7;20.5;77.6;16.4;14.4;953.7;1017;1018.8;;;9.5;251;3.8;13.7;34.2;8.7;31.3;;;0;0;313;373;;;;4;0.204
BER;02.06.2025 17:00;17.6;17.3;17.9;18.6;17.5;83;16.7;14.7;953.8;1017.2;1018.9;;;4.9;245;2.3;8.3;17.6;4.6;16.6;;;0.1;0;114;380;;;;0;0.089
BER;02.06.2025 18:00;17.4;17.2;17.5;17.5;17.3;86.8;17.2;15.2;953.9;1017.4;1019.1;;;3.7;247;1.4;5;13.3;3.6;13;;;0;0;87;374;;;;0;0.06
BER;02.06.2025 19:00;17;16.8;17.2;16.7;16.3;88.5;17.1;15.1;953.8;1017.4;1019;;;2.5;231;0.8;2.9;9;2.4;8.6;;;0;0;14;380;;;;0;0.023
BER;02.06.2025 20:00;16.7;16.6;16.8;15.6;15.4;88.1;16.7;14.7;953.8;1017.5;1019;;;2.8;187;0.9;3.2;10.1;2.7;9.7;;;0.3;0;1;376;;;;0;0.004
BER;02.06.2025 21:00;15.9;15.5;16.5;15.1;14.5;91.1;16.5;14.5;954.4;1018.3;1019.6;;;4.6;208;1.8;6.5;16.6;4.4;15.8;;;3.4;0;0;382;;;;0;0.006
BER;02.06.2025 22:00;15.4;15.3;15.5;14.4;14.3;94.2;16.5;14.5;954.1;1018.1;1019.3;;;1.3;243;0.5;1.8;4.7;1.3;4.7;;;0;0;0;368;;;;0;0
BER;02.06.2025 23:00;15.5;15.3;15.6;14.4;14.3;94.9;16.7;14.7;953.8;1017.7;1018.9;;;1.8;171;0.7;2.5;6.5;1.7;6.1;;;0.1;0;0;368;;;;0;0
BER;03.06.2025 00:00;15.5;15.3;15.6;14.6;14.3;93.6;16.5;14.5;953.5;1017.4;1018.6;;;1.8;167;1;3.6;6.5;1.8;6.5;;;0;0;0;370;;;;0;0.002
BER;03.06.2025 01:00;15.2;15.1;15.3;13.9;13.4;94.7;16.3;14.3;953.1;1017.1;1018.2;;;1.3;180;0.6;2.2;4.7;1.2;4.3;;;0;0;0;362;;;;0;0
BER;03.06.2025 02:00;15.2;15.1;15.3;14.4;14.2;95.2;16.5;14.5;952.8;1016.8;1017.9;;;1.2;202;0.6;2.2;4.3;1.1;4;;;0.1;0;0;373;;;;0;0
BER;03.06.2025 03:00;15.2;15;15.3;14.6;14.6;94.3;16.3;14.3;952.5;1016.4;1017.6;;;1.8;167;0.9;3.2;6.5;1.8;6.5;;;0;0;0;380;;;;0;0.001
BER;03.06.2025 04:00;15.1;15;15.1;14.5;14.4;94;16.1;14.1;952.4;1016.4;1017.5;;;1.8;167;0.9;3.2;6.5;1.7;6.1;;;0;0;2;378;;;;0;0.002
BER;03.06.2025 05:00;15.3;15.1;15.5;15.1;14.6;94.3;16.3;14.4;952.3;1016.3;1017.4;;;2.1;194;0.9;3.2;7.6;2;7.2;;;0;0;36;375;;;;0;0.024
BER;03.06.2025 06:00;15.7;15.5;15.8;15.7;15.3;91.9;16.3;14.4;952.4;1016.2;1017.5;;;4.1;166;1.7;6.1;14.8;4;14.4;;;0;0;83;379;;;;1;0.055
BER;03.06.2025 07:00;16.5;16.1;16.7;17.3;16.3;88.7;16.6;14.6;952.3;1015.9;1017.4;;;3.7;159;1.8;6.5;13.3;3.6;13;;;0;0;215;379;;;;1;0.126
BER;03.06.2025 08:00;17.6;17.2;18;20.6;18.6;83.6;16.9;14.8;952.3;1015.6;1017.4;;;2.9;193;1.3;4.7;10.4;2.8;10.1;;;0;0;406;365;;;;17;0.24
BER;03.06.2025 09:00;18.8;17.7;20;25.3;21.4;78.1;16.9;14.9;952.2;1015.3;1017.3;;;4.8;275;1.4;5;17.3;4.7;16.9;;;0;0;607;348;;;;40;0.368
BER;03.06.2025 10:00;19.9;19;20.4;29.3;26.8;73;17;14.9;952.1;1014.9;1017.1;;;4.5;283;2.2;7.9;16.2;4.3;15.5;;;0;0;688;359;;;;34;0.429
BER;03.06.2025 11:00;21.5;20.8;22.3;31.1;28.5;70.6;18;15.9;951.8;1014.2;1016.8;;;4.8;291;2.6;9.4;17.3;4.7;16.9;;;0;0;842;362;;;;38;0.536
BER;03.06.2025 12:00;22.3;22;22.5;32.4;30.4;65.6;17.6;15.5;951.4;1013.6;1016.4;;;7.9;232;3.3;11.9;28.4;7.9;28.4;;;0;0;856;357;;;;54;0.558
BER;03.06.2025 13:00;22.7;22.4;23.2;30.5;28;61.6;17;14.9;951.1;1013.3;1016.1;;;9.7;265;4.1;14.8;34.9;9.3;33.5;;;0;0;737;356;;;;45;0.504
BER;03.06.2025 14:00;22;21.7;22.1;25.6;24.6;60.2;15.9;13.9;950.9;1013.1;1015.9;;;9.3;285;2.9;10.4;33.5;9;32.4;;;0;0;407;371;;;;1;0.312
BER;03.06.2025 15:00;21.4;21.1;21.5;23.1;22.4;64.6;16.4;14.4;950.8;1013.1;1015.8;;;4.6;289;1.9;6.8;16.6;4.4;15.8;;;0;0;230;384;;;;0;0.189
BER;03.06.2025 16:00;20.9;20.7;21.1;21.6;20.8;64.6;15.9;14;950.7;1013.2;1015.7;;;3.7;338;1.7;6.1;13.3;3.7;13.3;;;0;0;156;382;;;;0;0.14
BER;03.06.2025 17:00;21.3;21;21.5;23;21.9;61.4;15.6;13.6;950.3;1012.7;1015.3;;;2.5;72;0.9;3.2;9;2.4;8.6;;;0;0;302;359;;;;34;0.194
BER;03.06.2025 18:00;21.4;20.7;21.7;21;19.3;62.8;16;14;950.1;1012.4;1015;;;2.3;360;0.8;2.9;8.3;2.3;8.3;;;0;0;195;347;;;;50;0.115
BER;03.06.2025 19:00;19.7;19.1;20;17.7;16.7;73.1;16.7;14.7;949.8;1012.5;1014.7;;;2.8;33;1.7;6.1;10.1;2.7;9.7;;;0;0;48;351;;;;0;0.042
BER;03.06.2025 20:00;18.2;17.9;18.3;16.3;16.1;82.1;17.1;15.1;950;1013.1;1014.9;;;4.5;27;2.2;7.9;16.2;4.4;15.8;;;0;0;2;370;;;;0;0.016
BER;03.06.2025 21:00;17.7;17.1;18.3;16.1;15.2;86.1;17.4;15.3;950.5;1013.8;1015.5;;;4.6;16;2.3;8.3;16.6;4.5;16.2;;;0;0;0;367;;;;0;0.012
BER;03.06.2025 22:00;17;16.8;17.3;15.3;14.9;89.5;17.3;15.3;950.3;1013.7;1015.3;;;3.2;63;1.3;4.7;11.5;3.1;11.2;;;0;0;0;364;;;;0;0.005
BER;03.06.2025 23:00;16.8;16.5;17.1;15.7;15.4;91.5;17.5;15.4;949.7;1013.1;1014.6;;;2.5;34;0.9;3.2;9;2.4;8.6;;;0;0;0;371;;;;0;0.003
BER;04.06.2025 00:00;16;15.7;16.5;13.9;13.1;93.3;17;14.9;949.7;1013.3;1014.6;;;2.9;23;1.4;5;10.4;2.8;10.1;;;0;0;0;339;;;;0;-0.003
BER;04.06.2025 01:00;15.8;15.6;15.9;13.6;13.3;94;16.8;14.8;949.4;1013;1014.3;;;2;45;1;3.6;7.2;1.9;6.8;;;0;0;0;353;;;;0;0.002
BER;04.06.2025 02:00;15.5;15.3;15.6;13.8;13.3;95.1;16.7;14.7;948.8;1012.5;1013.7;;;1.3;27;0.4;1.4;4.7;1.2;4.3;;;0;0;0;361;;;;0;0
BER;04.06.2025 03:00;15.6;15.5;15.7;14.6;13.9;94.6;16.8;14.8;948.5;1012.1;1013.4;;;1.9;13;0.9;3.2;6.8;1.8;6.5;;;0;0;0;372;;;;0;0.001
BER;04.06.2025 04:00;16;15.6;16.5;14.9;14.8;91.3;16.6;14.6;948.2;1011.7;1013.1;;;7.4;193;2;7.2;26.6;7;25.2;;;0.2;0;0;378;;;;0;0.006
BER;04.06.2025 05:00;15.8;15.7;16;15.2;15.1;93.4;16.8;14.8;949.1;1012.7;1014;;;4.5;193;1.3;4.7;16.2;4.4;15.8;;;0.2;0;19;378;;;;0;0.024
BER;04.06.2025 06:00;16.2;16.1;16.4;16.3;15.8;92.9;17.1;15.1;948.7;1012.2;1013.6;;;2.3;187;0.8;2.9;8.3;2.3;8.3;;;0;0;101;357;;;;2;0.062
BER;04.06.2025 07:00;16.8;16.5;17.1;17.4;17;90.6;17.3;15.2;948.7;1012;1013.6;;;1.6;158;0.7;2.5;5.8;1.6;5.8;;;0;0;129;365;;;;0;0.086
BER;04.06.2025 08:00;17.5;17.2;18;18.5;18;87.8;17.6;15.5;948.5;1011.6;1013.4;;;1.8;135;0.7;2.5;6.5;1.8;6.5;;;0;0;182;371;;;;0;0.121
BER;04.06.2025 09:00;18.8;18.4;19.5;22.3;19.8;83;18;15.9;948.6;1011.4;1013.5;;;2.3;333;0.9;3.2;8.3;2.2;7.9;;;0;0;400;364;;;;0;0.254
