station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
VIS;01.01.2025 00:00;-8.7;-11.1;-6;-5.2;-5.2;96.6;3.1;-9.2;956.4;;1032.2;;1544.2;;;;;;;;;;0;;2;;;;0;0;
VIS;01.01.2025 01:00;-8.9;-10.8;-6.2;-5.2;-5.2;97.1;3.1;-9.2;956.1;;1031.9;;1541.2;;;;;;;;;;0;;2;;;;0;0;
VIS;01.01.2025 02:00;-8.8;-10.6;-6.2;-5.3;-5.3;93.4;3;-9.7;956;;1031.8;;1541.2;;;;;;;;;;0;;2;;;;0;0;
VIS;01.01.2025 03:00;-8.7;-10.3;-5.1;-5.3;-5.3;96;3;-9.3;955.9;;1031.7;;1540.6;;;;;;;;;;0;;2;;;;0;0;
VIS;01.01.2025 04:00;-7.6;-10.1;-4.9;-5.3;-5.3;91;3.1;-8.9;955.7;;1031.5;;1542.8;0.8;90;0.3;1.1;2.9;0.7;2.5;0;;0;;2;;;;0;0;-0.004
VIS;01.01.2025 05:00;-7.2;-9;-5.6;-5.3;-5.3;93.1;3.3;-8.2;955.6;;1031.3;;1543;0.7;90;0.3;1.1;2.5;0.6;2.2;0;;0;;2;;;;0;0;-0.004
VIS;01.01.2025 06:00;-5.7;-9.9;-3.9;-5.3;-5.3;87;3.5;-7.6;955.5;;1031.2;;1547.3;0.9;108;0.4;1.4;3.2;0.8;2.9;0;;0;;2;;;;0;0;-0.003
VIS;01.01.2025 07:00;-8.1;-10;-6.2;-5.3;-5.4;91.5;3.1;-9.2;955.4;;1031.1;;1538.6;0.7;45;0.2;0.7;2.5;0.6;2.2;0;;0;;2;;;;0;0;-0.004
VIS;01.01.2025 08:00;-7.2;-10.7;-5;-5.3;-5.3;89.1;3.2;-8.7;955.6;;1031.3;;1542.9;1;104;0.4;1.4;3.6;1;3.6;0;;0;;10;;;;7;0;0.006
VIS;01.01.2025 09:00;-7;-9;-4.1;-5.3;-5.3;90.2;3.3;-8.3;955.6;;1031.3;;1544.3;0.7;72;0.3;1.1;2.5;0.6;2.2;0;;0;;25;;;;22;0;0.013
VIS;01.01.2025 10:00;-8;-11.1;-5.5;-5.2;-5.2;92.3;3.1;-9.1;955.6;;1031.3;;1540.4;1.3;72;0.4;1.4;4.7;1.2;4.3;0;;0;;31;;;;29;0;0.015
VIS;01.01.2025 11:00;-6.9;-8.5;-5.9;-5.2;-5.2;92.8;3.4;-7.9;954.9;;1030.6;;1538.4;1.3;63;0.3;1.1;4.7;1.2;4.3;0;;0;;34;;;;32;0;0.017
VIS;01.01.2025 12:00;-6;-10;-4;-5.1;-5.1;90.7;3.6;-7.3;953.7;;1029.3;;1531.9;0.8;270;0.1;0.4;2.9;0.7;2.5;0;;0;;35;;;;32;0;0.019
VIS;01.01.2025 13:00;-7.6;-9.6;-4.6;-5.1;-5.1;97.2;3.4;-7.9;952.6;;1028.1;;1517.8;0.5;0;0;0;1.8;0.4;1.4;0;;0;;34;;;;32;0;0.017
VIS;01.01.2025 14:00;-5.5;-7.9;-3.9;-5;-5;91.8;3.7;-6.6;951.5;;1027;;1516.4;0.8;45;0.2;0.7;2.9;0.7;2.5;0;;0;;31;;;;29;0;0.017
VIS;01.01.2025 15:00;-5.6;-7.9;-4.1;-4.9;-5;93.3;3.8;-6.5;951.1;;1026.6;;1512.7;1.2;45;0.3;1.1;4.3;1.2;4.3;0;;0;;25;;;;22;0;0.013
VIS;01.01.2025 16:00;-5.3;-6.2;-3.9;-4.9;-4.9;94.4;3.9;-6.1;950.9;;1026.3;;1512.1;1.3;63;0.3;1.1;4.7;1.3;4.7;0;;0;;14;;;;11;0;-0.001
VIS;01.01.2025 17:00;-5.8;-7.5;-4;-4.8;-4.9;92.8;3.7;-6.8;951;;1026.4;;1511.1;1.3;90;0.6;2.2;4.7;1.3;4.7;0;;0;;3;;;;1;0;-0.003
VIS;01.01.2025 18:00;-6.5;-8.4;-3.8;-4.8;-4.8;92.3;3.5;-7.5;951.1;;1026.6;;1510.1;1.5;106;0.9;3.2;5.4;1.5;5.4;0;;0;;2;;;;0;0;-0.002
VIS;01.01.2025 19:00;-7;-8.6;-5.9;-4.8;-4.8;94.9;3.4;-7.6;951.3;;1026.8;;1509.7;1.4;99;0.7;2.5;5;1.4;5;0;;0;;2;;;;0;0;-0.003
VIS;01.01.2025 20:00;-7.6;-10.6;-3.9;-4.8;-4.8;92.9;3.3;-8.5;951.2;;1026.7;;1507.2;1.5;101;0.7;2.5;5.4;1.5;5.4;0;;0;;2;;;;0;0;-0.003
VIS;01.01.2025 21:00;-7.4;-8.5;-6;-4.7;-4.8;94;3.3;-8.2;950.9;;1026.3;;1505.1;1.6;106;0.7;2.5;5.8;1.6;5.8;0;;0;;2;;;;0;0;-0.003
VIS;01.01.2025 22:00;-6.3;-8;-5.2;-4.7;-4.7;89.8;3.4;-7.8;950.5;;1025.9;;1505.1;2.3;97;1.1;4;8.3;2.3;8.3;0;;0;;2;;;;0;0;-0.001
VIS;01.01.2025 23:00;-6.9;-11.6;-3.7;-4.7;-4.7;89.1;3.3;-8.4;950.1;;1025.5;;1500.5;2.7;90;1;3.6;9.7;2.7;9.7;0;;0;;2;;;;0;0;-0.001
VIS;02.01.2025 00:00;-7.9;-10.5;-5.3;-4.7;-4.7;91.4;3.1;-9.1;949.6;;1024.9;;1492.7;2.4;104;1.1;4;8.6;2.3;8.3;0;;0;;2;;;;0;0;-0.002
VIS;02.01.2025 01:00;-7.7;-9.2;-4.7;-4.6;-4.6;91.8;3.2;-8.8;948.9;;1024.2;;1488.4;1.8;135;0.7;2.5;6.5;1.8;6.5;0;;0;;2;;;;0;0;-0.003
VIS;02.01.2025 02:00;-7.1;-10;-3.9;-4.6;-4.6;89.3;3.2;-8.6;948.2;;1023.5;;1484.3;2.4;101;0.9;3.2;8.6;2.3;8.3;0;;0;;2;;;;0;0;-0.002
VIS;02.01.2025 03:00;-6.1;-8.3;-4.9;-4.6;-4.6;85.7;3.3;-8.1;947.7;;1022.9;;1483.5;2.5;90;1.2;4.3;9;2.5;9;0;;0;;2;;;;0;0;0
VIS;02.01.2025 04:00;-5.6;-8.1;-3.1;-4.6;-4.6;84.5;3.4;-7.8;947;;1022.2;;1479.6;2.4;104;0.9;3.2;8.6;2.3;8.3;0;;0;;2;;;;0;0;-0.001
VIS;02.01.2025 05:00;-5.5;-6.3;-4.6;-4.5;-4.5;84.7;3.5;-7.6;946.6;;1021.8;;1476.9;2.2;90;1;3.6;7.9;2.2;7.9;0;;0;;2;;;;0;0;-0.001
VIS;02.01.2025 06:00;-5.3;-7.9;-2.5;-4.4;-4.5;83.8;3.5;-7.6;946.1;;1021.2;;1472.9;3.9;76;1.1;4;14;3.8;13.7;0;;0;;2;;;;0;0;0
VIS;02.01.2025 07:00;-4.8;-5.5;-3.5;-4.3;-4.4;85.6;3.7;-6.9;945.7;;1020.8;;1471.8;3.7;135;1;3.6;13.3;3.6;13;0;;0;;2;;;;0;0;-0.001
VIS;02.01.2025 08:00;-3.3;-4.2;-2.9;-4.1;-4.2;82.2;3.9;-5.9;945.4;;1020.5;;1474.1;3.2;0;1;3.6;11.5;3.1;11.2;0;;0;;15;;;;12;0;0.007
VIS;02.01.2025 09:00;-2.5;-3.7;-0.8;-3.8;-3.9;81.1;4.1;-5.3;945.2;;1020.3;;1475.1;3.2;90;0.9;3.2;11.5;3.1;11.2;0;;0;;68;;;;65;0;0.024
VIS;02.01.2025 10:00;-2.6;-3.4;-1.5;-3.4;-3.6;86.5;4.4;-4.6;945.4;;1020.5;;1475.8;3.1;288;1.2;4.3;11.2;3;10.8;0;;0;;113;;;;109;0;0.037
VIS;02.01.2025 11:00;-2.5;-3.2;-1;-2.9;-3.1;85.6;4.4;-4.6;944.5;;1019.6;;1469.4;1.6;180;0.7;2.5;5.8;1.6;5.8;0;;0;;152;;;;145;0;0.049
VIS;02.01.2025 12:00;-0.7;-1.2;-0.2;-2.5;-2.6;83.5;4.8;-3.2;943.3;;1018.2;;1464.5;3;270;1;3.6;10.8;3;10.8;0;;0;;173;;;;164;0;0.06
VIS;02.01.2025 13:00;0.7;-0.9;1.8;-2;-2.2;78.9;5;-2.6;941.8;;1016.6;;1456.4;2.5;261;0.9;3.2;9;2.4;8.6;0;;0;;179;;;;170;0;0.065
VIS;02.01.2025 14:00;1.3;-0.1;2.5;-1.5;-1.7;75.9;5.1;-2.6;940.4;;1015.2;;1446.8;3.1;108;0.7;2.5;11.2;3;10.8;0;;0;;160;;;;154;0;0.056
VIS;02.01.2025 15:00;5;2.8;5.9;-1.1;-1.3;53.1;4.6;-3.8;939.6;;1014.3;;1451.6;7.3;273;3.7;13.3;26.3;7.1;25.6;0;;0;;79;;;;76;0;0.076
VIS;02.01.2025 16:00;4.5;2.9;5.7;-0.9;-1;54.9;4.6;-3.8;939.2;;1013.9;;1446.2;5;270;1.6;5.8;18;4.9;17.6;0;;0;;21;;;;18;0;0.015
VIS;02.01.2025 17:00;2.5;1.4;3.8;-0.7;-0.8;69.4;5.1;-2.6;939.2;;1013.9;;1440.4;2;127;0.7;2.5;7.2;2;7.2;0;;0;;4;;;;2;0;0.001
VIS;02.01.2025 18:00;6.7;4.3;7.9;-0.6;-0.6;50.7;5;-2.8;939.5;;1014.2;;1455.9;15.3;287;6.7;24.1;55.1;14.7;52.9;0;;0;;2;;;;1;0;0.044
VIS;02.01.2025 19:00;5.2;4.4;5.8;-0.4;-0.5;74.2;6.6;1;940.3;;1015.1;;1457.8;14.4;261;4.5;16.2;51.8;14.1;50.8;0;;0.7;;5;;;;3;0;0.017
VIS;02.01.2025 20:00;4.2;3.4;4.8;-0.2;-0.3;85;7;1.9;940.6;;1015.4;;1457.5;3.8;270;1.1;4;13.7;3.7;13.3;0;;1;;3;;;;1;0;0
VIS;02.01.2025 21:00;3;2.2;3.7;-0.1;-0.2;91.1;6.9;1.7;940.7;;1015.5;;1454.4;2.1;84;1.1;4;7.6;2;7.2;0;;2.4;;3;;;;1;0;-0.002
VIS;02.01.2025 22:00;3;2.7;3.3;-0.1;-0.1;89.5;6.8;1.5;940.3;;1015.1;;1450.8;5.5;81;1.6;5.8;19.8;5.4;19.4;0;;1.2;;3;;;;1;0;0
VIS;02.01.2025 23:00;3.2;2.2;3.9;-0.1;-0.1;89.1;6.8;1.5;939.9;;1014.6;;1448.4;11.8;278;2.3;8.3;42.5;11.2;40.3;0;;1.1;;3;;;;1;0;0.001
VIS;03.01.2025 00:00;3.7;3.6;3.8;-0.1;-0.1;85.8;6.8;1.5;939.3;;1014;;1444.5;11.8;292;7.2;25.9;42.5;11.4;41;0;;0.8;;3;;;;1;0;0.009
VIS;03.01.2025 01:00;3.8;3.5;3.9;-0.1;-0.1;85.1;6.8;1.5;939.1;;1013.8;;1443.3;14.9;292;7.5;27;53.6;14.4;51.8;0;;0.5;;3;;;;1;0;0.01
VIS;03.01.2025 02:00;3.7;3.1;4;-0.1;-0.1;84.7;6.8;1.3;940;;1014.7;;1450.2;12.7;291;8.3;29.9;45.7;12.3;44.3;0;;0;;3;;;;1;0;0.011
VIS;03.01.2025 03:00;2.7;2.4;3.3;-0.1;-0.1;87.1;6.5;0.8;940.8;;1015.6;;1454.3;13.3;280;8.1;29.2;47.9;12.9;46.4;0;;0.3;;3;;;;1;0;0.008
VIS;03.01.2025 04:00;2.6;1.9;3;-0.1;-0.1;84.4;6.2;0.2;940.9;;1015.7;;1454.9;14.1;281;8.7;31.3;50.8;13.9;50;0;;0;;3;;;;1;0;0.011
VIS;03.01.2025 05:00;2;1.8;2.2;-0.1;-0.1;86.4;6.1;0;941.6;;1016.4;;1458.7;14.2;275;8.7;31.3;51.1;13.6;49;0;;0;;3;;;;0;0;0.009
VIS;03.01.2025 06:00;2;1.9;2.3;-0.1;-0.1;83.7;5.9;-0.5;942.3;;1017.2;;1465.2;11.6;273;5.6;20.2;41.8;11.4;41;0;;0;;2;;;;0;0;0.009
VIS;03.01.2025 07:00;1.6;1.4;1.7;-0.1;-0.1;84.7;5.8;-0.7;942.9;;1017.8;;1468.8;11.3;260;5.2;18.7;40.7;11;39.6;0;;0;;3;;;;1;0;0.008
VIS;03.01.2025 08:00;1.6;1.4;1.8;-0.1;-0.1;81.9;5.6;-1.2;943.3;;1018.3;;1471.8;11.9;279;6.8;24.5;42.8;11.2;40.3;0;;0;;10;;;;8;0;0.032
VIS;03.01.2025 09:00;1.5;1.2;1.8;-0.1;-0.1;80.6;5.5;-1.5;944.1;;1019.1;;1478;11.6;277;6;21.6;41.8;10.7;38.5;0;;0;;30;;;;26;0;0.04
VIS;03.01.2025 10:00;1.5;1.1;1.8;-0.1;-0.1;79.3;5.4;-1.7;944.5;;1019.5;;1481.2;12.8;270;5.6;20.2;46.1;12.5;45;0;;0;;40;;;;37;0;0.045
VIS;03.01.2025 11:00;1.5;1.1;1.8;-0.1;-0.1;77.3;5.3;-2;944.5;;1019.5;;1481.5;11.4;268;6.2;22.3;41;11;39.6;0;;0;;40;;;;38;0;0.05
VIS;03.01.2025 12:00;2;1.4;2.3;-0.1;-0.1;72;5.1;-2.5;943.7;;1018.7;;1476.5;13.1;277;8.1;29.2;47.2;12.3;44.3;0;;0;;39;;;;37;0;0.065
VIS;03.01.2025 13:00;2.7;2.4;2.8;-0.1;-0.1;65.8;4.9;-3.1;943;;1017.9;;1472.4;14.9;285;8.9;32;53.6;14.7;52.9;0;;0;;38;;;;36;0;0.081
VIS;03.01.2025 14:00;2.6;2.2;3;-0.1;-0.1;65.5;4.8;-3.2;942.4;;1017.3;;1467.8;14.5;283;9.6;34.6;52.2;13.6;49;0;;0;;34;;;;32;0;0.082
VIS;03.01.2025 15:00;2.8;2.7;2.9;-0.1;-0.1;63.5;4.8;-3.4;942.7;;1017.6;;1470.6;14.1;286;8.9;32;50.8;13.8;49.7;0;;0;;26;;;;24;0;0.082
VIS;03.01.2025 16:00;2.3;2.1;2.4;-0.1;-0.2;66;4.8;-3.4;943.7;;1018.7;;1477.4;12.7;267;5.7;20.5;45.7;12.2;43.9;0;;0;;12;;;;10;0;0.051
VIS;03.01.2025 17:00;1.9;1.4;2.3;-0.3;-0.3;65.5;4.6;-3.9;944.7;;1019.8;;1485;7.6;238;1.8;6.5;27.4;7.2;25.9;0;;0;;3;;;;1;0;0.01
VIS;03.01.2025 18:00;0.7;0;1.5;-0.6;-0.9;71.1;4.6;-4;945.6;;1020.7;;1488.2;2.4;270;0.7;2.5;8.6;2.4;8.6;0;;0;;3;;;;0;0;0
VIS;03.01.2025 19:00;-0.5;-0.8;-0.1;-1;-1.1;81.2;4.8;-3.3;946.3;;1021.5;;1490.8;1.9;262;0.8;2.9;6.8;1.9;6.8;0;;0;;2;;;;0;0;-0.001
VIS;03.01.2025 20:00;-0.1;-0.9;0.5;-1.1;-1.1;77.3;4.7;-3.6;947;;1022.2;;1497.3;0.8;90;0.3;1.1;2.9;0.8;2.9;0;;0;;2;;;;0;0;-0.004
VIS;03.01.2025 21:00;-0.7;-1.7;0.1;-1.1;-1.2;77.5;4.5;-4.1;947.4;;1022.6;;1498.5;0.9;304;0.4;1.4;3.2;0.8;2.9;0;;0;;2;;;;0;0;-0.003
VIS;03.01.2025 22:00;-1;-1.7;-0.6;-1.5;-1.7;82.3;4.7;-3.6;947.3;;1022.5;;1497.3;1;124;0.4;1.4;3.6;1;3.6;0;;0;;2;;;;0;0;-0.004
VIS;03.01.2025 23:00;-1.6;-2.5;-0.8;-2.1;-2.3;82.6;4.5;-4.2;947.4;;1022.6;;1495.6;1.9;112;0.7;2.5;6.8;1.9;6.8;0;;0;;2;;;;0;0;-0.002
VIS;04.01.2025 00:00;-2.3;-3.5;-0.7;-2.8;-3.2;77.7;4;-5.7;947.2;;1022.4;;1491.8;3.4;100;1.2;4.3;12.2;3.3;11.9;0;;0;;2;;;;0;0;0.001
VIS;04.01.2025 01:00;-2.8;-4.4;-1.9;-3.6;-3.9;71.5;3.6;-7.2;946.9;;1022.1;;1488.2;3.7;93;1.9;6.8;13.3;3.6;13;0;;0;;2;;;;0;0;0.006
VIS;04.01.2025 02:00;-3.8;-5.6;-2.5;-4.2;-4.4;75.8;3.5;-7.5;946.8;;1022;;1483.8;2.8;99;1.3;4.7;10.1;2.7;9.7;0;;0;;2;;;;0;0;0.002
VIS;04.01.2025 03:00;-5.6;-7.9;-4.6;-4.9;-5.3;88.3;3.5;-7.3;947;;1022.2;;1479.3;1.6;117;0.3;1.1;5.8;1.6;5.8;0;;0;;2;;;;0;0;-0.004
VIS;04.01.2025 04:00;-6;-8.5;-4.9;-5.8;-6.1;90.4;3.5;-7.3;947;;1022.2;;1478.5;2.1;112;0.6;2.2;7.6;2.1;7.6;0;;0;;2;;;;0;0;-0.003
VIS;04.01.2025 05:00;-5.2;-7.3;-4.3;-6.3;-6.4;81.2;3.4;-8;946.7;;1021.9;;1478.2;2.4;107;1.4;5;8.6;2.3;8.3;0;;0;;2;;;;0;0;0.001
VIS;04.01.2025 06:00;-5.8;-6.9;-4.6;-6.4;-6.4;80.8;3.2;-8.6;946.6;;1021.8;;1475.4;3.5;99;1.3;4.7;12.6;3.4;12.2;0;;0;;2;;;;0;0;0.001
VIS;04.01.2025 07:00;-6.8;-9.1;-4.9;-6.7;-6.9;83.5;3.1;-9.2;946.6;;1021.8;;1472.1;2.3;95;1.2;4.3;8.3;2.3;8.3;0;;0;;2;;;;0;0;0
VIS;04.01.2025 08:00;-6.4;-6.9;-5.4;-7;-7.1;77.7;3;-9.6;946.4;;1021.6;;1472.6;5.9;93;2.3;8.3;21.2;5.8;20.9;0;;0;;12;;;;9;0;0.014
VIS;04.01.2025 09:00;-5.6;-6.1;-5.1;-6.8;-7.1;72.9;3;-9.6;946.2;;1021.3;;1473.1;5.8;92;2.4;8.6;20.9;5.7;20.5;0;;0;;38;;;;35;0;0.026
VIS;04.01.2025 10:00;-4.8;-5.3;-4.4;-6.1;-6.3;70.6;3;-9.3;946.1;;1021.2;;1475.2;3.3;117;1.1;4;11.9;3.2;11.5;0;;0;;75;;;;70;0;0.032
VIS;04.01.2025 11:00;-5.3;-6.5;-4.4;-5.7;-5.8;75.2;3.1;-9;945.4;;1020.5;;1467.9;1.2;252;0.4;1.4;4.3;1.2;4.3;0;;0;;127;;;;122;0;0.04
VIS;04.01.2025 12:00;-4.2;-5.5;-3.4;-5.2;-5.4;71.8;3.2;-8.6;944.5;;1019.6;;1463.8;1.4;259;0.5;1.8;5;1.4;5;0;;0;;147;;;;135;0;0.048
VIS;04.01.2025 13:00;-3;-3.9;-2;-4.7;-4.9;68.3;3.4;-8;943.5;;1018.5;;1459.4;1.4;270;0.6;2.2;5;1.4;5;0;;0;;150;;;;137;0;0.051
VIS;04.01.2025 14:00;-2;-3.4;-1.2;-3.8;-4.2;66.7;3.5;-7.4;942.7;;1017.6;;1455.9;1.2;135;0.7;2.5;4.3;1.2;4.3;0;;0;;137;;;;133;0;0.046
VIS;04.01.2025 15:00;-1.6;-2.1;-0.9;-3.1;-3.2;67;3.6;-7;942.3;;1017.2;;1453.8;2.2;270;1.1;4;7.9;2.2;7.9;0;;0;;63;;;;59;0;0.029
VIS;04.01.2025 16:00;-2.1;-3.4;-1.6;-3.3;-3.3;70.7;3.7;-6.7;942.2;;1017.1;;1451.1;1.3;270;0.5;1.8;4.7;1.2;4.3;0;;0;;22;;;;19;0;0.001
VIS;04.01.2025 17:00;-1.8;-2.3;-0.9;-3.2;-3.3;72.7;3.9;-6;942.1;;1017;;1451.5;2.4;124;0.7;2.5;8.6;2.4;8.6;0;;0;;2;;;;0;0;0
VIS;04.01.2025 18:00;-1.6;-2.1;-1.3;-2.8;-3;76.4;4.1;-5.2;942.1;;1017;;1452.2;1.5;153;0.7;2.5;5.4;1.5;5.4;0;;0;;2;;;;0;0;-0.001
VIS;04.01.2025 19:00;0.1;-1.3;0.6;-2.2;-2.5;75.3;4.6;-3.7;942.4;;1017.3;;1459.7;4.8;82;1.7;6.1;17.3;4.8;17.3;0;;0;;2;;;;0;0;0.005
VIS;04.01.2025 20:00;-0.6;-0.9;0.2;-1.6;-1.8;88.7;5.2;-2.2;942.6;;1017.5;;1459.5;1.4;252;0.6;2.2;5;1.4;5;0;;0.6;;2;;;;0;0;-0.003
VIS;04.01.2025 21:00;0.2;0;0.6;-1.3;-1.4;93.9;5.8;-0.7;942.2;;1017.1;;1458.6;1.6;127;0.8;2.9;5.8;1.6;5.8;0;;0.9;;2;;;;0;0;-0.004
VIS;04.01.2025 22:00;0.4;0.3;0.7;-1;-1.1;93.6;5.9;-0.5;941.5;;1016.3;;1453.2;2.1;103;1;3.6;7.6;2.1;7.6;0;;0.8;;2;;;;0;0;-0.003
VIS;04.01.2025 23:00;0.9;0.5;1.2;-0.8;-0.8;91.8;6;-0.3;941;;1015.8;;1450.5;3.2;95;1.4;5;11.5;3.1;11.2;0;;0.9;;2;;;;0;0;-0.002
VIS;05.01.2025 00:00;1.2;1.1;1.4;-0.6;-0.6;90.2;6;-0.2;940.1;;1014.9;;1443.9;3.4;75;1.7;6.1;12.2;3.3;11.9;0;;0.4;;2;;;;0;0;-0.001
VIS;05.01.2025 01:00;0.8;0.6;1.1;-0.4;-0.5;93;6;-0.2;939.6;;1014.3;;1438.9;1.8;243;0.9;3.2;6.5;1.8;6.5;0;;0.8;;2;;;;0;0;-0.003
VIS;05.01.2025 02:00;0.9;0.6;1;-0.3;-0.3;93.7;6.1;0;939.8;;1014.5;;1440.6;3;265;1.2;4.3;10.8;2.9;10.4;0;;2;;2;;;;0;0;-0.003
VIS;05.01.2025 03:00;0.8;0.7;0.9;-0.2;-0.2;95;6.2;0.1;939.4;;1014.1;;1436.9;1.5;99;0.7;2.5;5.4;1.4;5;0;;1.5;;2;;;;0;0;-0.004
VIS;05.01.2025 04:00;1.4;1.1;1.5;-0.1;-0.2;93.2;6.3;0.4;938.7;;1013.4;;1432.9;2.8;82;1.4;5;10.1;2.7;9.7;0;;1.1;;2;;;;0;0;-0.002
VIS;05.01.2025 05:00;1.1;0.8;1.4;-0.1;-0.1;94;6.2;0.3;938.3;;1012.9;;1428.9;2.5;117;0.5;1.8;9;2.5;9;0;;0.5;;2;;;;0;0;-0.005
VIS;05.01.2025 06:00;1;0.6;1.4;-0.1;-0.1;95.4;6.3;0.3;938;;1012.6;;1425.8;1.7;135;0.5;1.8;6.1;1.6;5.8;0;;0.3;;2;;;;0;0;-0.005
VIS;05.01.2025 07:00;1.3;1;1.5;-0.1;-0.1;94.5;6.4;0.5;937.6;;1012.2;;1423.4;2;100;1.2;4.3;7.2;2;7.2;0;;0.1;;2;;;;0;0;-0.003
VIS;05.01.2025 08:00;1.6;1.4;1.9;-0.1;-0.1;93.4;6.4;0.6;937.4;;1012;;1422.4;2.2;112;1.1;4;7.9;2.1;7.6;0;;0;;8;;;;5;0;0.01
VIS;05.01.2025 09:00;2;1.6;2.5;-0.1;-0.1;91.8;6.5;0.8;937.2;;1011.8;;1421.8;2.9;114;1.4;5;10.4;2.8;10.1;0;;0;;46;;;;43;0;0.023
VIS;05.01.2025 10:00;2.5;2;2.8;-0.1;-0.1;91.4;6.7;1.3;937.2;;1011.8;;1423.2;2.3;99;1.2;4.3;8.3;2.3;8.3;0;;0;;107;;;;102;0;0.043
VIS;05.01.2025 11:00;3.3;2.5;4.2;0;-0.1;88.9;6.9;1.6;936.8;;1011.3;;1422;3.4;120;1.5;5.4;12.2;3.3;11.9;0;;0;;171;;;;161;0;0.066
VIS;05.01.2025 12:00;4.4;3.8;5;0;0;86.6;7.3;2.4;936;;1010.5;;1418.6;2.7;107;1.5;5.4;9.7;2.6;9.4;0;;0;;177;;;;169;0;0.073
VIS;05.01.2025 13:00;4.7;4;5.5;0;0;88.1;7.5;2.9;935.2;;1009.6;;1412.8;2.4;110;1.3;4.7;8.6;2.4;8.6;0;;0;;104;;;;101;0;0.051
VIS;05.01.2025 14:00;5;4.2;5.4;0;0;88.2;7.7;3.2;934.3;;1008.7;;1405.6;2.5;119;1.4;5;9;2.5;9;0;;0;;97;;;;94;0;0.046
VIS;05.01.2025 15:00;4.6;3.8;5.7;0;0;90.5;7.7;3.2;933.9;;1008.2;;1401;1.5;124;0.6;2.2;5.4;1.5;5.4;0;;0;;78;;;;76;0;0.029
VIS;05.01.2025 16:00;4.5;3.1;5.8;0;-0.1;90.9;7.7;3.2;933.6;;1007.9;;1398.3;2.7;131;1.2;4.3;9.7;2.6;9.4;0;;0;;18;;;;15;0;0.003
VIS;05.01.2025 17:00;5.3;4.7;6.2;-0.1;-0.1;85.6;7.7;3.1;933.3;;1007.6;;1397.8;2.6;166;0.7;2.5;9.4;2.6;9.4;0;;0;;4;;;;2;0;-0.003
VIS;05.01.2025 18:00;5.5;3.3;6.7;-0.1;-0.1;84.3;7.6;3;933.1;;1007.4;;1396.7;2.8;164;1;3.6;10.1;2.7;9.7;0;;0;;3;;;;1;0;-0.001
VIS;05.01.2025 19:00;4.9;3.3;6.2;-0.1;-0.1;84.6;7.3;2.5;932.9;;1007.2;;1393.9;3.1;171;1;3.6;11.2;3;10.8;0;;0;;3;;;;1;0;-0.001
VIS;05.01.2025 20:00;5.2;4;6.8;-0.1;-0.1;81.2;7.2;2.2;932.7;;1007;;1392.7;4.8;180;1;3.6;17.3;4.7;16.9;0;;0;;3;;;;1;0;0
VIS;05.01.2025 21:00;8.6;7.2;9.4;-0.1;-0.1;57.3;6.4;0.5;932.4;;1006.6;;1399.2;14.6;108;4.8;17.3;52.6;14.3;51.5;0;;0;;1;;;;0;0;0.036
VIS;05.01.2025 22:00;8.9;8.6;9.3;0;-0.1;50.3;5.7;-0.9;931.8;;1006;;1395;21;120;13;46.8;75.6;20.5;73.8;0;;0;;3;;;;1;0;0.06
VIS;05.01.2025 23:00;8.9;8.6;9.4;0;0;48.6;5.5;-1.4;931.6;;1005.8;;1393.6;22.2;116;15.2;54.7;79.9;21.9;78.8;0;;0;;3;;;;1;0;0.064
VIS;06.01.2025 00:00;8.4;8;8.9;0.2;0;48.4;5.4;-1.9;931.6;;1005.8;;1392.2;22.3;112;14.5;52.2;80.3;21.4;77;0;;0;;3;;;;1;0;0.063
VIS;06.01.2025 01:00;8.2;7.8;8.7;0.5;0.3;47.7;5.2;-2.2;931.3;;1005.5;;1389;22.5;112;14.8;53.3;81;22.1;79.6;0;;0;;3;;;;1;0;0.063
VIS;06.01.2025 02:00;8;7.6;8.4;2;0.8;48.8;5.2;-2.1;931.2;;1005.4;;1387.1;21.6;108;13.9;50;77.8;21.1;76;0;;0;;3;;;;1;0;0.06
VIS;06.01.2025 03:00;8.3;8.1;8.4;3.4;3;47.5;5.2;-2.3;931.1;;1005.3;;1387.4;21.2;109;14;50.4;76.3;21.1;76;0;;0;;3;;;;1;0;0.063
VIS;06.01.2025 04:00;8.3;8.1;8.6;3.9;3.7;47.3;5.2;-2.2;931.1;;1005.3;;1387.5;19;110;12.4;44.6;68.4;18.4;66.2;0;;0;;3;;;;1;0;0.062
VIS;06.01.2025 05:00;7.9;7.6;8.3;3.8;3.6;50;5.3;-1.8;930.6;;1004.8;;1382.5;17.7;111;11.9;42.8;63.7;17.2;61.9;0;;0;;3;;;;1;0;0.056
VIS;06.01.2025 06:00;8.1;7.6;8.6;3.9;3.7;49.3;5.3;-1.9;929.8;;1003.9;;1375.3;17;107;11.9;42.8;61.2;16.8;60.5;0;;0;;3;;;;1;0;0.058
